resource_id,type,network_address,state,next_state,finaud_decision,next_finaud_decision,state_num,suspended_jobs,scheduler_priority,cpuset,besteffort,deploy,expiry_date,desktop_computing,last_job_date,available_upto,last_available_upto,drain,gpumodel,core,cpu,gpu,gpudevice,host,ip,fall,devel,mig,migdevice,total_mem,cpumodel,n_cpus,n_cores,n_gpus,mem_per_gpu,cpubrand,scratch1_loc,scratch1
549,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,24,YES,NO,0,NO,1651400849,2147483647,0,NO,V100,483,50,147,1,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
279,default,virgo23,Absent,UnChanged,NO,NO,2,NO,0,0,YES,NO,0,NO,1650382013,2147483647,0,NO,T4,213,29,123,0,virgo23,129.88.179.152,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
278,default,virgo22,Absent,UnChanged,NO,NO,2,NO,0,1,YES,NO,0,NO,1649061740,2147483647,0,NO,T4,212,28,122,0,virgo22,129.88.179.151,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
489,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,56,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,423,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
456,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,23,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,390,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
475,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,42,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,409,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
580,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,22,YES,NO,0,NO,1651399929,2147483647,0,NO,V100,514,52,151,1,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
534,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,35,YES,NO,0,NO,1651482538,2147483647,0,NO,V100,468,49,145,3,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
30,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,19,YES,NO,0,NO,1651415059,2147483647,0,NO,V100,30,2,3,2,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
293,default,virgo30,Absent,UnChanged,NO,NO,2,NO,0,0,YES,NO,0,NO,1649061709,2147483647,0,NO,T4,227,36,130,0,virgo30,129.88.179.159,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
132,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,27,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,68,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
8,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,36,YES,NO,0,NO,1651410208,2147483647,0,NO,V100,8,1,1,0,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
22,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,3,YES,NO,0,NO,1651415059,2147483647,0,NO,V100,22,2,3,2,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
292,default,virgo29,Absent,UnChanged,NO,NO,2,NO,0,1,YES,NO,0,NO,1649061709,2147483647,0,NO,T4,226,35,129,0,virgo29,129.88.179.158,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
291,default,virgo29,Absent,UnChanged,NO,NO,2,NO,0,0,YES,NO,0,NO,1649061709,2147483647,0,NO,T4,225,35,129,0,virgo29,129.88.179.158,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
290,default,virgo28,Absent,UnChanged,NO,NO,2,NO,0,1,YES,NO,0,NO,1649061709,2147483647,0,NO,T4,224,34,128,0,virgo28,129.88.179.157,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
461,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,28,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,395,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
467,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,34,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,401,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
25,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,9,YES,NO,0,NO,1651415059,2147483647,0,NO,V100,25,2,3,2,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
136,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,31,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,72,3,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
394,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,25,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,328,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
582,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,26,YES,NO,0,NO,1651399929,2147483647,0,NO,V100,516,52,151,1,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
551,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,28,YES,NO,0,NO,1651400849,2147483647,0,NO,V100,485,50,147,1,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
115,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,10,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,51,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
387,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,18,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,321,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
208,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,39,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,144,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
190,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,21,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,126,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
295,default,virgo31,Absent,UnChanged,NO,NO,2,NO,0,0,YES,NO,0,NO,1649061709,2147483647,0,NO,T4,229,37,131,0,virgo31,129.88.179.160,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
296,default,virgo31,Absent,UnChanged,NO,NO,2,NO,0,1,YES,NO,0,NO,1649061709,2147483647,0,NO,T4,230,37,131,0,virgo31,129.88.179.160,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
333,default,bigfoot7,Alive,UnChanged,YES,NO,1,NO,0,28,YES,NO,0,NO,1651050510,2147483647,0,NO,A100,267,42,136,0,bigfoot7,129.88.198.145,NO,YES,YES,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,417
299,default,virgo33,Absent,UnChanged,NO,NO,2,NO,0,0,YES,NO,0,NO,1651235676,2147483647,0,NO,T4,233,39,133,0,virgo33,129.88.179.162,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
297,default,virgo32,Absent,UnChanged,NO,NO,2,NO,0,0,YES,NO,0,NO,1649061709,2147483647,0,NO,T4,231,38,132,0,virgo32,129.88.179.161,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
298,default,virgo32,Absent,UnChanged,NO,NO,2,NO,0,1,YES,NO,0,NO,1649061709,2147483647,0,NO,T4,232,38,132,0,virgo32,129.88.179.161,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
130,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,25,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,66,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
153,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,53,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,89,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
425,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,56,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,359,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
552,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,30,YES,NO,0,NO,1651400849,2147483647,0,NO,V100,486,50,147,1,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
438,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,5,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,372,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
302,default,virgo34,Absent,UnChanged,NO,NO,2,NO,0,1,YES,NO,0,NO,1649061709,2147483647,0,NO,T4,236,40,134,0,virgo34,129.88.179.163,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
301,default,virgo34,Absent,UnChanged,NO,NO,2,NO,0,0,YES,NO,0,NO,1649061709,2147483647,0,NO,T4,235,40,134,0,virgo34,129.88.179.163,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
213,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,44,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,149,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
202,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,33,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,138,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
5,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,30,YES,NO,0,NO,1651410208,2147483647,0,NO,V100,5,1,1,0,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
583,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,28,YES,NO,0,NO,1651399929,2147483647,0,NO,V100,517,52,151,1,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
217,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,48,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,153,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
226,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,57,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,162,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
300,default,virgo33,Absent,UnChanged,NO,NO,2,NO,0,1,YES,NO,0,NO,1651233800,2147483647,0,NO,T4,234,39,133,0,virgo33,129.88.179.162,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
303,default,virgo35,Absent,UnChanged,NO,NO,2,NO,0,0,YES,NO,0,NO,1649777692,2147483647,0,NO,T4,237,41,135,0,virgo35,129.88.179.164,YES,NO,NO,,4,vcpu,1,2,1,4,intel,/var/tmp,
158,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,58,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,94,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
510,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,26,YES,NO,0,NO,1651421954,2147483647,0,NO,V100,444,48,143,1,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
614,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,26,YES,NO,0,NO,1651483298,2147483647,0,NO,V100,548,54,155,1,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
411,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,42,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,345,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
426,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,57,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,360,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
553,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,1,YES,NO,0,NO,1651400952,2147483647,0,NO,V100,487,51,148,2,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
584,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,30,YES,NO,0,NO,1651399929,2147483647,0,NO,V100,518,52,151,1,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
204,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,35,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,140,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
121,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,16,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,57,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
151,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,51,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,87,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
685,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,24,YES,NO,0,NO,1651342654,2147483647,0,NO,V100,619,58,163,1,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
585,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,1,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,519,53,152,2,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
647,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,28,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,581,56,159,1,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
554,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,3,YES,NO,0,NO,1651400952,2147483647,0,NO,V100,488,51,148,2,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
374,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,5,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,308,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
615,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,28,YES,NO,0,NO,1651483298,2147483647,0,NO,V100,549,54,155,1,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
636,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,6,YES,NO,0,NO,1651490849,2147483647,0,NO,V100,570,56,158,0,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
392,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,23,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,326,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
586,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,3,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,520,53,152,2,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
648,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,30,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,582,56,159,1,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
497,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,0,YES,NO,0,NO,1651431537,2147483647,0,NO,V100,431,48,142,0,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
419,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,50,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,353,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
532,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,31,YES,NO,0,NO,1651482538,2147483647,0,NO,V100,466,49,145,3,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
555,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,5,YES,NO,0,NO,1651400952,2147483647,0,NO,V100,489,51,148,2,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
13,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,8,YES,NO,0,NO,1651407191,2147483647,0,NO,V100,13,1,2,1,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
587,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,5,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,521,53,152,2,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
649,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,32,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,583,56,159,1,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
154,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,54,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,90,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
385,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,16,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,319,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
499,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,4,YES,NO,0,NO,1651431537,2147483647,0,NO,V100,433,48,142,0,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
556,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,7,YES,NO,0,NO,1651400952,2147483647,0,NO,V100,490,51,148,2,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
617,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,1,YES,NO,0,NO,1651482597,2147483647,0,NO,V100,551,55,156,2,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
525,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,17,YES,NO,0,NO,1651489923,2147483647,0,NO,V100,459,49,144,2,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
418,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,49,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,352,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
454,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,21,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,388,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
588,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,7,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,522,53,152,2,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
650,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,34,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,584,56,159,1,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
644,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,22,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,578,56,159,1,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
557,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,9,YES,NO,0,NO,1651400952,2147483647,0,NO,V100,491,51,148,2,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
403,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,34,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,337,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
4,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,28,YES,NO,0,NO,1651410208,2147483647,0,NO,V100,4,1,1,0,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
396,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,27,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,330,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
203,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,34,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,139,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
231,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,62,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,167,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
589,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,9,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,523,53,152,2,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
686,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,26,YES,NO,0,NO,1651342654,2147483647,0,NO,V100,620,58,163,1,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
680,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,14,YES,NO,0,NO,1651342759,2147483647,0,NO,V100,614,58,162,0,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
558,default,bigfoot1,Alive,UnChanged,YES,NO,1,NO,0,11,YES,NO,0,NO,1651400952,2147483647,0,NO,V100,492,51,148,2,bigfoot1,129.88.197.51,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
517,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,1,YES,NO,0,NO,1651489923,2147483647,0,NO,V100,451,49,144,2,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
34,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,27,YES,NO,0,NO,1651345091,2147483647,0,NO,V100,34,2,4,3,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
416,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,47,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,350,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
434,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,1,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,368,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
437,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,4,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,371,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
457,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,24,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,391,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
138,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,38,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,74,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
29,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,17,YES,NO,0,NO,1651415059,2147483647,0,NO,V100,29,2,3,2,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
620,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,7,YES,NO,0,NO,1651482597,2147483647,0,NO,V100,554,55,156,2,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
514,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,34,YES,NO,0,NO,1651421954,2147483647,0,NO,V100,448,48,143,1,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
590,default,bigfoot2,Alive,UnChanged,YES,NO,1,NO,0,11,YES,NO,0,NO,1651484762,2147483647,0,NO,V100,524,53,152,2,bigfoot2,129.88.197.52,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
652,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,38,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,586,56,159,1,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
